order_detail_id,order_date,product_id,customer_id,territory_id,sales_order_number,sales_order_line_number,quantity,unitprice_rupiah,totalprice_rupiah,totalcost_rupiah,shippingprice_rupiah
SO44864-1,2016-12-08,348,11364,9,SO44864,1,1,47249860,47249860,26573321.6,1181247.2
SO44865-1,2016-12-08,351,11372,9,SO44865,1,1,47249860,47249860,26573321.6,1181247.2
SO44866-1,2016-12-08,350,11443,9,SO44866,1,1,47249860,47249860,26573321.6,1181247.2
SO44868-1,2016-12-09,313,28852,1,SO44868,1,1,50095780,50095780,30398118.8,1252395.2
SO44871-1,2016-12-09,345,11363,9,SO44871,1,1,47599860,47599860,26770161.6,1189997.2
SO44876-1,2016-12-11,312,29056,4,SO44876,1,1,50095780,50095780,30398118.8,1252395.2
SO44877-1,2016-12-11,311,29136,4,SO44877,1,1,50095780,50095780,30398118.8,1252395.2
SO44878-1,2016-12-11,311,28807,1,SO44878,1,1,50095780,50095780,30398118.8,1252395.2
SO44879-1,2016-12-11,310,28833,1,SO44879,1,1,50095780,50095780,30398118.8,1252395.2
SO44885-1,2016-12-12,310,14833,10,SO44885,1,1,50095780,50095780,30398118.8,1252395.2
SO44886-1,2016-12-12,314,29108,4,SO44886,1,1,50095780,50095780,30398118.8,1252395.2
SO44887-1,2016-12-12,310,28821,1,SO44887,1,1,50095780,50095780,30398118.8,1252395.2
SO44888-1,2016-12-12,310,28838,1,SO44888,1,1,50095780,50095780,30398118.8,1252395.2
SO44889-1,2016-12-13,348,11351,10,SO44889,1,1,47249860,47249860,26573321.6,1181247.2
SO44890-1,2016-12-13,346,11381,10,SO44890,1,1,47599860,47599860,26770161.6,1189997.2
SO44893-1,2016-12-13,314,28856,1,SO44893,1,1,50095780,50095780,30398118.8,1252395.2
SO44899-1,2016-12-13,351,11353,10,SO44899,1,1,47249860,47249860,26573321.6,1181247.2
SO44900-1,2016-12-14,314,14778,10,SO44900,1,1,50095780,50095780,30398118.8,1252395.2
SO44904-1,2016-12-14,350,11359,9,SO44904,1,1,47249860,47249860,26573321.6,1181247.2
SO44905-1,2016-12-15,312,13822,8,SO44905,1,1,50095780,50095780,30398118.8,1252395.2
SO44912-1,2016-12-15,310,28966,4,SO44912,1,1,50095780,50095780,30398118.8,1252395.2
SO44918-1,2016-12-16,350,29466,8,SO44918,1,1,47249860,47249860,26573321.6,1181247.2
SO44919-1,2016-12-16,310,29017,1,SO44919,1,1,50095780,50095780,30398118.8,1252395.2
SO44924-1,2016-12-17,310,28830,1,SO44924,1,1,50095780,50095780,30398118.8,1252395.2
SO44927-1,2016-12-17,348,11448,9,SO44927,1,1,47249860,47249860,26573321.6,1181247.2
SO44928-1,2016-12-18,314,14843,10,SO44928,1,1,50095780,50095780,30398118.8,1252395.2
SO44929-1,2016-12-18,312,12398,7,SO44929,1,1,50095780,50095780,30398118.8,1252395.2
SO44930-1,2016-12-18,312,29110,4,SO44930,1,1,50095780,50095780,30398118.8,1252395.2
SO44931-1,2016-12-18,312,28849,1,SO44931,1,1,50095780,50095780,30398118.8,1252395.2
SO44934-1,2016-12-19,312,14771,10,SO44934,1,1,50095780,50095780,30398118.8,1252395.2
SO44938-1,2016-12-19,314,28851,1,SO44938,1,1,50095780,50095780,30398118.8,1252395.2
SO44939-1,2016-12-19,314,28993,1,SO44939,1,1,50095780,50095780,30398118.8,1252395.2
SO44946-1,2016-12-19,349,11357,9,SO44946,1,1,47249860,47249860,26573321.6,1181247.2
SO44947-1,2016-12-19,346,11446,9,SO44947,1,1,47599860,47599860,26770161.6,1189997.2
SO44949-1,2016-12-20,349,29474,8,SO44949,1,1,47249860,47249860,26573321.6,1181247.2
SO44950-1,2016-12-20,313,28835,4,SO44950,1,1,50095780,50095780,30398118.8,1252395.2
SO44951-1,2016-12-20,311,28843,4,SO44951,1,1,50095780,50095780,30398118.8,1252395.2
SO44954-1,2016-12-20,310,28990,4,SO44954,1,1,50095780,50095780,30398118.8,1252395.2
SO44956-1,2016-12-20,351,11449,9,SO44956,1,1,47249860,47249860,26573321.6,1181247.2
SO44961-1,2016-12-21,313,29060,4,SO44961,1,1,50095780,50095780,30398118.8,1252395.2
SO44962-1,2016-12-21,310,28831,4,SO44962,1,1,50095780,50095780,30398118.8,1252395.2
SO44970-1,2016-12-22,312,28820,1,SO44970,1,1,50095780,50095780,30398118.8,1252395.2
SO44971-1,2016-12-22,313,28989,1,SO44971,1,1,50095780,50095780,30398118.8,1252395.2
SO44972-1,2016-12-22,311,29016,1,SO44972,1,1,50095780,50095780,30398118.8,1252395.2
SO44975-1,2016-12-23,311,28823,1,SO44975,1,1,50095780,50095780,30398118.8,1252395.2
SO44976-1,2016-12-23,311,28824,1,SO44976,1,1,50095780,50095780,30398118.8,1252395.2
SO44977-1,2016-12-23,313,29010,4,SO44977,1,1,50095780,50095780,30398118.8,1252395.2
SO44982-1,2016-12-24,312,29132,4,SO44982,1,1,50095780,50095780,30398118.8,1252395.2
SO44984-1,2016-12-24,314,29008,4,SO44984,1,1,50095780,50095780,30398118.8,1252395.2
SO44993-1,2016-12-25,350,11368,9,SO44993,1,1,47249860,47249860,26573321.6,1181247.2
SO44994-1,2016-12-26,311,28805,4,SO44994,1,1,50095780,50095780,30398118.8,1252395.2
SO45003-1,2016-12-27,314,29059,4,SO45003,1,1,50095780,50095780,30398118.8,1252395.2
SO45004-1,2016-12-27,314,29106,4,SO45004,1,1,50095780,50095780,30398118.8,1252395.2
SO45015-1,2016-12-28,346,11360,9,SO45015,1,1,47599860,47599860,26770161.6,1189997.2
SO45016-1,2016-12-29,310,14770,10,SO45016,1,1,50095780,50095780,30398118.8,1252395.2
SO45017-1,2016-12-29,312,28826,1,SO45017,1,1,50095780,50095780,30398118.8,1252395.2
SO45021-1,2016-12-29,348,11358,9,SO45021,1,1,47249860,47249860,26573321.6,1181247.2
SO45022-1,2016-12-29,350,11447,9,SO45022,1,1,47249860,47249860,26573321.6,1181247.2
SO45024-1,2016-12-30,344,29475,8,SO45024,1,1,47599860,47599860,26770161.6,1189997.2
SO45025-1,2016-12-30,311,29070,4,SO45025,1,1,50095780,50095780,30398118.8,1252395.2
SO45030-1,2016-12-30,348,11450,9,SO45030,1,1,47249860,47249860,26573321.6,1181247.2
SO45034-1,2016-12-31,310,28822,1,SO45034,1,1,50095780,50095780,30398118.8,1252395.2
SO45035-1,2016-12-31,310,28839,1,SO45035,1,1,50095780,50095780,30398118.8,1252395.2
SO45081-1,2017-01-01,338,26782,6,SO45081,1,1,9787374.8,9787374.8,5784048.2,244685
SO45082-1,2017-01-01,350,11455,9,SO45082,1,1,47249860,47249860,26573321.6,1181247.2
SO45083-1,2017-01-02,312,14947,10,SO45083,1,1,50095780,50095780,30398118.8,1252395.2
SO45084-1,2017-01-02,310,29143,4,SO45084,1,1,50095780,50095780,30398118.8,1252395.2
SO45087-1,2017-01-03,350,11388,10,SO45087,1,1,47249860,47249860,26573321.6,1181247.2
SO45088-1,2017-01-03,345,11398,10,SO45088,1,1,47599860,47599860,26770161.6,1189997.2
SO45090-1,2017-01-03,310,29170,4,SO45090,1,1,50095780,50095780,30398118.8,1252395.2
SO45095-1,2017-01-04,344,11394,10,SO45095,1,1,47599860,47599860,26770161.6,1189997.2
SO45097-1,2017-01-04,313,29151,4,SO45097,1,1,50095780,50095780,30398118.8,1252395.2
SO45103-1,2017-01-06,310,29140,1,SO45103,1,1,50095780,50095780,30398118.8,1252395.2
SO45104-1,2017-01-06,310,29142,4,SO45104,1,1,50095780,50095780,30398118.8,1252395.2
SO45108-1,2017-01-06,310,22975,6,SO45108,1,1,50095780,50095780,30398118.8,1252395.2
SO45109-1,2017-01-07,311,14937,10,SO45109,1,1,50095780,50095780,30398118.8,1252395.2
SO45113-1,2017-01-08,313,29141,4,SO45113,1,1,50095780,50095780,30398118.8,1252395.2
SO45114-1,2017-01-08,310,29146,1,SO45114,1,1,50095780,50095780,30398118.8,1252395.2
SO45120-1,2017-01-08,344,11751,9,SO45120,1,1,47599860,47599860,26770161.6,1189997.2
SO45121-1,2017-01-09,310,29169,1,SO45121,1,1,50095780,50095780,30398118.8,1252395.2
SO45123-1,2017-01-09,311,22971,6,SO45123,1,1,50095780,50095780,30398118.8,1252395.2
SO45127-1,2017-01-10,313,29158,1,SO45127,1,1,50095780,50095780,30398118.8,1252395.2
SO45129-1,2017-01-10,350,11759,9,SO45129,1,1,47249860,47249860,26573321.6,1181247.2
SO45133-1,2017-01-11,314,29163,1,SO45133,1,1,50095780,50095780,30398118.8,1252395.2
SO45138-1,2017-01-11,349,11452,9,SO45138,1,1,47249860,47249860,26573321.6,1181247.2
SO45146-1,2017-01-13,310,14950,10,SO45146,1,1,50095780,50095780,30398118.8,1252395.2
SO45149-1,2017-01-14,314,14941,10,SO45149,1,1,50095780,50095780,30398118.8,1252395.2
SO45156-1,2017-01-14,344,11465,9,SO45156,1,1,47599860,47599860,26770161.6,1189997.2
SO45157-1,2017-01-14,344,11750,9,SO45157,1,1,47599860,47599860,26770161.6,1189997.2
SO45159-1,2017-01-15,349,11400,10,SO45159,1,1,47249860,47249860,26573321.6,1181247.2
SO45164-1,2017-01-15,349,11453,9,SO45164,1,1,47249860,47249860,26573321.6,1181247.2
SO45170-1,2017-01-16,351,11462,9,SO45170,1,1,47249860,47249860,26573321.6,1181247.2
SO45171-1,2017-01-16,345,11754,9,SO45171,1,1,47599860,47599860,26770161.6,1189997.2
SO45173-1,2017-01-17,314,29157,4,SO45173,1,1,50095780,50095780,30398118.8,1252395.2
SO45174-1,2017-01-17,313,29198,4,SO45174,1,1,50095780,50095780,30398118.8,1252395.2
SO45176-1,2017-01-17,313,29254,1,SO45176,1,1,50095780,50095780,30398118.8,1252395.2
SO45178-1,2017-01-17,347,11456,9,SO45178,1,1,47599860,47599860,26770161.6,1189997.2
SO45179-1,2017-01-17,351,11457,9,SO45179,1,1,47249860,47249860,26573321.6,1181247.2
SO45181-1,2017-01-18,310,14929,10,SO45181,1,1,50095780,50095780,30398118.8,1252395.2
SO45185-1,2017-01-18,310,14949,10,SO45185,1,1,50095780,50095780,30398118.8,1252395.2
SO45189-1,2017-01-19,310,29145,1,SO45189,1,1,50095780,50095780,30398118.8,1252395.2
SO45192-1,2017-01-20,314,14846,10,SO45192,1,1,50095780,50095780,30398118.8,1252395.2
SO45198-1,2017-01-21,313,14847,10,SO45198,1,1,50095780,50095780,30398118.8,1252395.2
SO45199-1,2017-01-21,346,29476,8,SO45199,1,1,47599860,47599860,26770161.6,1189997.2
SO45200-1,2017-01-21,311,29148,4,SO45200,1,1,50095780,50095780,30398118.8,1252395.2
SO45204-1,2017-01-21,345,11460,9,SO45204,1,1,47599860,47599860,26770161.6,1189997.2
SO45207-1,2017-01-22,312,29156,4,SO45207,1,1,50095780,50095780,30398118.8,1252395.2
SO45213-1,2017-01-22,349,11464,9,SO45213,1,1,47249860,47249860,26573321.6,1181247.2
SO45215-1,2017-01-23,312,29208,1,SO45215,1,1,50095780,50095780,30398118.8,1252395.2
SO45217-1,2017-01-24,314,29144,1,SO45217,1,1,50095780,50095780,30398118.8,1252395.2
SO45220-1,2017-01-24,312,29207,1,SO45220,1,1,50095780,50095780,30398118.8,1252395.2
SO45229-1,2017-01-26,349,11387,10,SO45229,1,1,47249860,47249860,26573321.6,1181247.2
SO45233-1,2017-01-26,344,11472,9,SO45233,1,1,47599860,47599860,26770161.6,1189997.2
SO45235-1,2017-01-27,314,29147,1,SO45235,1,1,50095780,50095780,30398118.8,1252395.2
SO45238-1,2017-01-27,346,11459,9,SO45238,1,1,47599860,47599860,26770161.6,1189997.2
SO45240-1,2017-01-28,310,29155,1,SO45240,1,1,50095780,50095780,30398118.8,1252395.2
SO45244-1,2017-01-28,350,11756,9,SO45244,1,1,47249860,47249860,26573321.6,1181247.2
SO45248-1,2017-01-29,344,11451,9,SO45248,1,1,47599860,47599860,26770161.6,1189997.2
SO45249-1,2017-01-30,310,14928,10,SO45249,1,1,50095780,50095780,30398118.8,1252395.2
SO45260-1,2017-01-31,310,29150,1,SO45260,1,1,50095780,50095780,30398118.8,1252395.2
SO45264-1,2017-01-31,349,11454,9,SO45264,1,1,47249860,47249860,26573321.6,1181247.2
SO45265-1,2017-01-31,350,11461,9,SO45265,1,1,47249860,47249860,26573321.6,1181247.2
SO45346-1,2017-02-01,312,28648,6,SO45346,1,1,50095780,50095780,30398118.8,1252395.2
SO45353-1,2017-02-02,310,28630,6,SO45353,1,1,50095780,50095780,30398118.8,1252395.2
SO45355-1,2017-02-02,312,28778,6,SO45355,1,1,50095780,50095780,30398118.8,1252395.2
SO45357-1,2017-02-03,351,28443,7,SO45357,1,1,47249860,47249860,26573321.6,1181247.2
SO45359-1,2017-02-03,313,11227,4,SO45359,1,1,50095780,50095780,30398118.8,1252395.2
SO45360-1,2017-02-03,313,28036,6,SO45360,1,1,50095780,50095780,30398118.8,1252395.2
SO45364-1,2017-02-04,311,14161,8,SO45364,1,1,50095780,50095780,30398118.8,1252395.2
SO45372-1,2017-02-05,348,28449,7,SO45372,1,1,47249860,47249860,26573321.6,1181247.2
SO45376-1,2017-02-05,344,11761,9,SO45376,1,1,47599860,47599860,26770161.6,1189997.2
SO45378-1,2017-02-06,310,28178,6,SO45378,1,1,50095780,50095780,30398118.8,1252395.2
SO45379-1,2017-02-06,313,28363,6,SO45379,1,1,50095780,50095780,30398118.8,1252395.2
SO45382-1,2017-02-06,313,11129,1,SO45382,1,1,50095780,50095780,30398118.8,1252395.2
SO45384-1,2017-02-06,338,26789,6,SO45384,1,1,9787374.8,9787374.8,5784048.2,244685
SO45387-1,2017-02-07,310,11224,1,SO45387,1,1,50095780,50095780,30398118.8,1252395.2
SO45389-1,2017-02-07,310,11090,4,SO45389,1,1,50095780,50095780,30398118.8,1252395.2
SO45392-1,2017-02-07,344,11762,9,SO45392,1,1,47599860,47599860,26770161.6,1189997.2
SO45393-1,2017-02-08,312,14171,8,SO45393,1,1,50095780,50095780,30398118.8,1252395.2
SO45394-1,2017-02-08,348,11468,10,SO45394,1,1,47249860,47249860,26573321.6,1181247.2
SO45395-1,2017-02-08,313,29352,4,SO45395,1,1,50095780,50095780,30398118.8,1252395.2
SO45400-1,2017-02-10,313,14162,8,SO45400,1,1,50095780,50095780,30398118.8,1252395.2
SO45402-1,2017-02-10,344,11413,10,SO45402,1,1,47599860,47599860,26770161.6,1189997.2
SO45404-1,2017-02-10,310,11217,1,SO45404,1,1,50095780,50095780,30398118.8,1252395.2
SO45407-1,2017-02-10,314,29285,4,SO45407,1,1,50095780,50095780,30398118.8,1252395.2
SO45408-1,2017-02-10,314,29326,4,SO45408,1,1,50095780,50095780,30398118.8,1252395.2
SO45411-1,2017-02-11,313,28197,6,SO45411,1,1,50095780,50095780,30398118.8,1252395.2
SO45413-1,2017-02-11,312,11191,4,SO45413,1,1,50095780,50095780,30398118.8,1252395.2
SO45415-1,2017-02-11,312,28092,6,SO45415,1,1,50095780,50095780,30398118.8,1252395.2
SO45416-1,2017-02-11,310,28161,6,SO45416,1,1,50095780,50095780,30398118.8,1252395.2
SO45417-1,2017-02-11,310,28620,6,SO45417,1,1,50095780,50095780,30398118.8,1252395.2
SO45422-1,2017-02-12,310,28198,6,SO45422,1,1,50095780,50095780,30398118.8,1252395.2
SO45424-1,2017-02-12,311,28165,6,SO45424,1,1,50095780,50095780,30398118.8,1252395.2
SO45426-1,2017-02-13,312,14164,8,SO45426,1,1,50095780,50095780,30398118.8,1252395.2
SO45427-1,2017-02-13,349,29481,8,SO45427,1,1,47249860,47249860,26573321.6,1181247.2
SO45428-1,2017-02-13,346,11414,10,SO45428,1,1,47599860,47599860,26770161.6,1189997.2
SO45429-1,2017-02-13,310,28129,6,SO45429,1,1,50095780,50095780,30398118.8,1252395.2
SO45430-1,2017-02-13,312,28176,6,SO45430,1,1,50095780,50095780,30398118.8,1252395.2
SO45431-1,2017-02-13,311,28013,6,SO45431,1,1,50095780,50095780,30398118.8,1252395.2
SO45434-1,2017-02-14,311,11252,4,SO45434,1,1,50095780,50095780,30398118.8,1252395.2
SO45436-1,2017-02-14,312,28130,6,SO45436,1,1,50095780,50095780,30398118.8,1252395.2
SO45437-1,2017-02-14,312,28169,6,SO45437,1,1,50095780,50095780,30398118.8,1252395.2
SO45438-1,2017-02-14,310,29334,1,SO45438,1,1,50095780,50095780,30398118.8,1252395.2
SO45441-1,2017-02-15,312,11216,1,SO45441,1,1,50095780,50095780,30398118.8,1252395.2
SO45442-1,2017-02-15,314,29335,1,SO45442,1,1,50095780,50095780,30398118.8,1252395.2
SO45443-1,2017-02-15,313,29350,4,SO45443,1,1,50095780,50095780,30398118.8,1252395.2
SO45450-1,2017-02-17,312,28624,6,SO45450,1,1,50095780,50095780,30398118.8,1252395.2
SO45455-1,2017-02-19,310,14163,8,SO45455,1,1,50095780,50095780,30398118.8,1252395.2
SO45457-1,2017-02-19,313,27752,6,SO45457,1,1,50095780,50095780,30398118.8,1252395.2
SO45461-1,2017-02-20,311,28646,6,SO45461,1,1,50095780,50095780,30398118.8,1252395.2
SO45462-1,2017-02-20,310,28647,6,SO45462,1,1,50095780,50095780,30398118.8,1252395.2
SO45463-1,2017-02-20,312,11171,4,SO45463,1,1,50095780,50095780,30398118.8,1252395.2
SO45467-1,2017-02-22,345,11422,10,SO45467,1,1,47599860,47599860,26770161.6,1189997.2
SO45470-1,2017-02-22,312,28177,6,SO45470,1,1,50095780,50095780,30398118.8,1252395.2
SO45471-1,2017-02-22,313,29280,1,SO45471,1,1,50095780,50095780,30398118.8,1252395.2
SO45477-1,2017-02-23,313,14160,8,SO45477,1,1,50095780,50095780,30398118.8,1252395.2
SO45478-1,2017-02-23,313,29354,1,SO45478,1,1,50095780,50095780,30398118.8,1252395.2
SO45485-1,2017-02-24,312,11257,4,SO45485,1,1,50095780,50095780,30398118.8,1252395.2
SO45491-1,2017-02-25,311,27672,6,SO45491,1,1,50095780,50095780,30398118.8,1252395.2
SO45496-1,2017-02-26,314,29340,6,SO45496,1,1,50095780,50095780,30398118.8,1252395.2
SO45497-1,2017-02-26,311,28354,6,SO45497,1,1,50095780,50095780,30398118.8,1252395.2
SO45498-1,2017-02-26,312,28574,6,SO45498,1,1,50095780,50095780,30398118.8,1252395.2
SO45499-1,2017-02-26,314,28626,6,SO45499,1,1,50095780,50095780,30398118.8,1252395.2
SO45500-1,2017-02-26,312,11189,1,SO45500,1,1,50095780,50095780,30398118.8,1252395.2
SO45502-1,2017-02-26,314,28173,6,SO45502,1,1,50095780,50095780,30398118.8,1252395.2
SO45508-1,2017-02-27,310,12510,7,SO45508,1,1,50095780,50095780,30398118.8,1252395.2
SO45512-1,2017-02-28,312,11175,4,SO45512,1,1,50095780,50095780,30398118.8,1252395.2
SO45514-1,2017-02-28,314,28051,6,SO45514,1,1,50095780,50095780,30398118.8,1252395.2
SO45580-1,2017-03-01,310,14428,8,SO45580,1,1,50095780,50095780,30398118.8,1252395.2
SO45581-1,2017-03-01,313,11263,1,SO45581,1,1,50095780,50095780,30398118.8,1252395.2
SO45582-1,2017-03-01,312,28656,6,SO45582,1,1,50095780,50095780,30398118.8,1252395.2
SO45583-1,2017-03-01,311,11274,1,SO45583,1,1,50095780,50095780,30398118.8,1252395.2
SO45585-1,2017-03-01,351,11905,9,SO45585,1,1,47249860,47249860,26573321.6,1181247.2
SO45587-1,2017-03-02,310,11531,4,SO45587,1,1,50095780,50095780,30398118.8,1252395.2
SO45588-1,2017-03-02,313,11275,4,SO45588,1,1,50095780,50095780,30398118.8,1252395.2
SO45592-1,2017-03-02,345,11897,9,SO45592,1,1,47599860,47599860,26770161.6,1189997.2
SO45594-1,2017-03-03,312,11282,1,SO45594,1,1,50095780,50095780,30398118.8,1252395.2
SO45595-1,2017-03-03,314,11515,4,SO45595,1,1,50095780,50095780,30398118.8,1252395.2
SO45601-1,2017-03-03,348,11893,9,SO45601,1,1,47249860,47249860,26573321.6,1181247.2
SO45602-1,2017-03-04,312,12607,7,SO45602,1,1,50095780,50095780,30398118.8,1252395.2
SO45603-1,2017-03-04,312,11296,1,SO45603,1,1,50095780,50095780,30398118.8,1252395.2
SO45604-1,2017-03-04,314,11317,1,SO45604,1,1,50095780,50095780,30398118.8,1252395.2
SO45608-1,2017-03-04,349,11896,9,SO45608,1,1,47249860,47249860,26573321.6,1181247.2
SO45609-1,2017-03-04,311,14774,8,SO45609,1,1,50095780,50095780,30398118.8,1252395.2
SO45610-1,2017-03-05,310,11303,1,SO45610,1,1,50095780,50095780,30398118.8,1252395.2
SO45611-1,2017-03-05,310,11535,1,SO45611,1,1,50095780,50095780,30398118.8,1252395.2
SO45613-1,2017-03-06,314,11522,1,SO45613,1,1,50095780,50095780,30398118.8,1252395.2
SO45621-1,2017-03-06,346,11768,9,SO45621,1,1,47599860,47599860,26770161.6,1189997.2
SO45622-1,2017-03-07,344,28470,7,SO45622,1,1,47599860,47599860,26770161.6,1189997.2
SO45624-1,2017-03-07,313,11291,4,SO45624,1,1,50095780,50095780,30398118.8,1252395.2
SO45625-1,2017-03-07,314,11307,4,SO45625,1,1,50095780,50095780,30398118.8,1252395.2
SO45626-1,2017-03-07,310,11259,1,SO45626,1,1,50095780,50095780,30398118.8,1252395.2
SO45629-1,2017-03-07,347,11892,9,SO45629,1,1,47599860,47599860,26770161.6,1189997.2
SO45630-1,2017-03-07,351,11899,9,SO45630,1,1,47249860,47249860,26573321.6,1181247.2
SO45631-1,2017-03-08,350,11237,8,SO45631,1,1,47249860,47249860,26573321.6,1181247.2
SO45636-1,2017-03-09,311,11302,1,SO45636,1,1,50095780,50095780,30398118.8,1252395.2
SO45637-1,2017-03-09,314,11525,1,SO45637,1,1,50095780,50095780,30398118.8,1252395.2
SO45644-1,2017-03-11,350,28458,7,SO45644,1,1,47249860,47249860,26573321.6,1181247.2
SO45645-1,2017-03-11,351,11482,10,SO45645,1,1,47249860,47249860,26573321.6,1181247.2
SO45646-1,2017-03-11,312,11289,4,SO45646,1,1,50095780,50095780,30398118.8,1252395.2
SO45649-1,2017-03-12,310,11319,4,SO45649,1,1,50095780,50095780,30398118.8,1252395.2
SO45650-1,2017-03-12,312,28652,6,SO45650,1,1,50095780,50095780,30398118.8,1252395.2
SO45653-1,2017-03-12,347,11764,9,SO45653,1,1,47599860,47599860,26770161.6,1189997.2
SO45654-1,2017-03-13,348,28478,7,SO45654,1,1,47249860,47249860,26573321.6,1181247.2
SO45655-1,2017-03-13,312,11323,4,SO45655,1,1,50095780,50095780,30398118.8,1252395.2
SO45657-1,2017-03-13,311,11266,1,SO45657,1,1,50095780,50095780,30398118.8,1252395.2
SO45658-1,2017-03-13,312,11270,4,SO45658,1,1,50095780,50095780,30398118.8,1252395.2
SO45662-1,2017-03-13,350,11906,9,SO45662,1,1,47249860,47249860,26573321.6,1181247.2
SO45663-1,2017-03-13,347,11901,9,SO45663,1,1,47599860,47599860,26770161.6,1189997.2
SO45664-1,2017-03-14,312,14713,8,SO45664,1,1,50095780,50095780,30398118.8,1252395.2
SO45668-1,2017-03-15,312,11298,4,SO45668,1,1,50095780,50095780,30398118.8,1252395.2
SO45669-1,2017-03-15,314,11528,4,SO45669,1,1,50095780,50095780,30398118.8,1252395.2
SO45670-1,2017-03-15,310,11541,1,SO45670,1,1,50095780,50095780,30398118.8,1252395.2
SO45676-1,2017-03-15,349,11765,9,SO45676,1,1,47249860,47249860,26573321.6,1181247.2
SO45677-1,2017-03-15,348,11895,9,SO45677,1,1,47249860,47249860,26573321.6,1181247.2
SO45678-1,2017-03-16,313,11281,4,SO45678,1,1,50095780,50095780,30398118.8,1252395.2
SO45679-1,2017-03-16,314,11540,4,SO45679,1,1,50095780,50095780,30398118.8,1252395.2
SO45684-1,2017-03-17,345,11485,10,SO45684,1,1,47599860,47599860,26770161.6,1189997.2
SO45691-1,2017-03-17,344,11898,9,SO45691,1,1,47599860,47599860,26770161.6,1189997.2
SO45695-1,2017-03-18,311,11292,4,SO45695,1,1,50095780,50095780,30398118.8,1252395.2
SO45696-1,2017-03-18,314,11326,4,SO45696,1,1,50095780,50095780,30398118.8,1252395.2
SO45697-1,2017-03-18,314,11516,4,SO45697,1,1,50095780,50095780,30398118.8,1252395.2
SO45700-1,2017-03-19,310,11278,1,SO45700,1,1,50095780,50095780,30398118.8,1252395.2
SO45701-1,2017-03-19,311,11538,4,SO45701,1,1,50095780,50095780,30398118.8,1252395.2
SO45706-1,2017-03-20,313,11267,4,SO45706,1,1,50095780,50095780,30398118.8,1252395.2
SO45707-1,2017-03-20,345,11904,9,SO45707,1,1,47599860,47599860,26770161.6,1189997.2
SO45712-1,2017-03-20,346,11767,9,SO45712,1,1,47599860,47599860,26770161.6,1189997.2
SO45714-1,2017-03-21,312,11534,4,SO45714,1,1,50095780,50095780,30398118.8,1252395.2
SO45717-1,2017-03-22,310,11325,1,SO45717,1,1,50095780,50095780,30398118.8,1252395.2
SO45718-1,2017-03-22,311,11272,4,SO45718,1,1,50095780,50095780,30398118.8,1252395.2
SO45721-1,2017-03-22,345,11766,9,SO45721,1,1,47599860,47599860,26770161.6,1189997.2
